Longitude[deg], Latitude[deg], Radiance
24.603899 -13.703899 0.052334
24.620800 -13.704400 0.041995
24.635500 -13.704800 0.052334
24.652300 -13.705299 0.031657
24.667000 -13.705700 0.041995
24.681799 -13.706100 0.036826
24.696499 -13.706599 0.047164
24.713400 -13.707000 0.047164
24.728100 -13.707399 0.036826
24.742899 -13.707900 0.036826
24.757599 -13.708300 0.047164
24.774500 -13.708799 0.036826
24.789299 -13.709200 0.026487
24.806099 -13.709599 0.041995
24.820900 -13.710000 0.031657
24.340899 -13.706699 0.031657
24.366100 -13.707299 0.026487
24.374500 -13.707600 0.031657
24.389200 -13.708099 0.026487
24.406000 -13.708600 0.026487
24.418600 -13.709000 0.031657
24.435400 -13.709499 0.031657
24.450199 -13.709900 0.031657
24.464899 -13.710400 0.031657
24.481699 -13.710799 0.031657
24.496500 -13.711300 0.036826
24.513300 -13.711699 0.031657
24.528000 -13.712199 0.026487
24.542799 -13.712600 0.031657
24.559599 -13.713099 0.047164
24.574299 -13.713500 0.047164
24.589100 -13.714000 0.041995
24.603800 -13.714399 0.036826
24.620600 -13.714800 0.047164
24.635300 -13.715300 0.052334
24.652199 -13.715699 0.047164
24.666899 -13.716200 0.052334
24.681700 -13.716599 0.036826
24.698599 -13.717099 0.047164
24.713400 -13.717500 0.041995
24.728199 -13.717899 0.036826
24.742800 -13.718300 0.036826
24.759699 -13.718800 0.036826
24.774399 -13.719199 0.031657
24.789200 -13.719700 0.026487
24.803900 -13.720099 0.031657
24.820799 -13.720500 0.026487
24.340599 -13.717199 0.021318
24.368000 -13.717799 0.021318
24.374300 -13.718100 0.036826
24.389000 -13.718599 0.026487
24.403700 -13.719000 0.036826
24.420500 -13.719500 0.036826
24.435200 -13.719899 0.036826
24.449999 -13.720400 0.036826
24.464699 -13.720799 0.047164
24.481499 -13.721300 0.026487
24.496300 -13.721700 0.026487
24.511000 -13.722199 0.026487
24.527899 -13.722600 0.041995
24.542599 -13.723100 0.031657
24.559399 -13.723499 0.031657
24.574200 -13.724000 0.041995
24.588900 -13.724400 0.036826
24.603600 -13.724899 0.036826
24.620499 -13.725300 0.047164
24.637299 -13.725800 0.047164
24.651999 -13.726200 0.052334
24.666800 -13.726600 0.031657
24.681599 -13.727099 0.021318
24.696400 -13.727500 0.036826
24.713299 -13.728000 0.026487
24.728100 -13.728399 0.041995
24.742699 -13.728800 0.052334
24.759600 -13.729300 0.031657
24.774300 -13.729700 0.052334
24.789099 -13.730100 0.041995
24.806000 -13.730599 0.031657
24.820700 -13.731000 0.026487
24.342499 -13.727699 0.026487
24.365599 -13.728200 0.026487
24.374100 -13.728600 0.031657
24.388800 -13.729000 0.031657
24.405600 -13.729500 0.047164
24.420300 -13.730000 0.036826
24.435099 -13.730400 0.041995
24.449799 -13.730800 0.047164
24.464499 -13.731299 0.057503
24.481400 -13.731800 0.041995
24.496099 -13.732200 0.036826
24.510799 -13.732599 0.026487
24.527699 -13.733100 0.041995
24.542398 -13.733600 0.031657
24.559299 -13.733999 0.041995
24.573999 -13.734500 0.052334
24.588799 -13.734900 0.052334
24.605598 -13.735399 0.031657
24.620399 -13.735800 0.031657
24.635099 -13.736199 0.026487
24.649799 -13.736700 0.031657
24.666698 -13.737100 0.031657
24.681499 -13.737499 0.041995
24.696199 -13.738000 0.031657
24.713099 -13.738400 0.036826
24.727798 -13.738899 0.036826
24.742599 -13.739300 0.036826
24.759499 -13.739699 0.036826
24.774300 -13.740200 0.036826
24.789000 -13.740600 0.036826
24.803799 -13.740999 0.047164
24.820700 -13.741500 0.047164
24.342299 -13.738100 0.047164
24.365400 -13.738700 0.047164
24.373800 -13.739100 0.031657
24.388599 -13.739500 0.036826
24.405399 -13.740000 0.041995
24.417999 -13.740399 0.047164
24.434900 -13.740900 0.031657
24.449600 -13.741300 0.047164
24.464300 -13.741799 0.031657
24.479099 -13.742200 0.026487
24.495899 -13.742700 0.026487
24.512800 -13.743099 0.026487
24.527500 -13.743600 0.026487
24.542299 -13.743999 0.036826
24.559099 -13.744499 0.047164
24.573900 -13.744900 0.041995
24.588600 -13.745399 0.031657
24.605499 -13.745800 0.031657
24.620199 -13.746300 0.036826
24.635000 -13.746699 0.047164
24.651800 -13.747200 0.041995
24.666599 -13.747600 0.047164
24.681400 -13.747999 0.057503
24.698200 -13.748500 0.041995
24.712999 -13.748899 0.052334
24.727699 -13.749300 0.047164
24.742500 -13.749800 0.026487
24.759399 -13.750199 0.036826
24.774199 -13.750600 0.031657
24.789000 -13.751100 0.052334
24.805899 -13.751499 0.036826
24.820599 -13.751900 0.047164
24.341999 -13.748600 0.036826
24.365200 -13.749200 0.036826
24.373600 -13.749499 0.041995
24.388300 -13.750000 0.031657
24.405199 -13.750400 0.031657
24.419899 -13.750899 0.026487
24.434700 -13.751300 0.047164
24.449400 -13.751800 0.041995
24.466299 -13.752299 0.036826
24.480999 -13.752700 0.026487
24.495800 -13.753099 0.047164
24.510500 -13.753600 0.073011
24.527399 -13.754100 0.041995
24.542099 -13.754499 0.057503
24.559000 -13.755000 0.026487
24.573700 -13.755400 0.036826
24.588499 -13.755799 0.036826
24.603199 -13.756300 0.036826
24.620100 -13.756700 0.041995
24.634800 -13.757199 0.031657
24.649599 -13.757600 0.041995
24.666500 -13.758100 0.041995
24.681299 -13.758500 0.047164
24.698099 -13.758900 0.031657
24.712900 -13.759399 0.047164
24.727699 -13.759800 0.031657
24.742399 -13.760200 0.047164
24.759300 -13.760699 0.031657
24.774099 -13.761100 0.036826
24.788898 -13.761499 0.047164
24.803699 -13.762000 0.041995
24.820599 -13.762400 0.041995
24.341799 -13.759100 0.031657
24.365000 -13.759600 0.052334
24.373400 -13.759999 0.047164
24.388100 -13.760400 0.047164
24.404999 -13.760900 0.052334
24.417599 -13.761300 0.036826
24.434500 -13.761800 0.021318
24.449200 -13.762300 0.036826
24.463999 -13.762700 0.031657
24.480799 -13.763200 0.041995
24.495600 -13.763599 0.031657
24.510300 -13.764100 0.041995
24.525099 -13.764500 0.031657
24.541899 -13.764999 0.047164
24.558800 -13.765400 0.052334
24.573599 -13.765900 0.041995
24.588299 -13.766299 0.036826
24.603100 -13.766700 0.031657
24.619999 -13.767200 0.047164
24.634699 -13.767600 0.021318
24.649500 -13.768100 0.041995
24.666399 -13.768499 0.052334
24.681099 -13.769000 0.041995
24.695900 -13.769400 0.047164
24.712799 -13.769799 0.047164
24.727600 -13.770300 0.026487
24.742300 -13.770700 0.052334
24.759199 -13.771100 0.031657
24.774000 -13.771600 0.036826
24.788799 -13.771999 0.047164
24.803600 -13.772400 0.041995
24.820499 -13.772900 0.041995
24.341499 -13.770800 0.026487
24.364700 -13.771399 0.041995
24.373100 -13.771800 0.036826
24.387899 -13.772200 0.031657
24.404699 -13.772699 0.036826
24.417398 -13.773100 0.036826
24.434200 -13.773600 0.036826
24.448999 -13.773999 0.036826
24.463699 -13.774500 0.031657
24.480598 -13.774899 0.047164
24.495399 -13.775399 0.041995
24.510099 -13.775800 0.041995
24.526999 -13.776299 0.041995
24.541800 -13.776700 0.036826
24.558599 -13.777200 0.041995
24.573399 -13.777599 0.041995
24.588200 -13.778100 0.036826
24.605099 -13.778500 0.041995
24.619799 -13.778999 0.041995
24.634600 -13.779400 0.041995
24.649399 -13.779799 0.031657
24.666199 -13.780299 0.041995
24.681000 -13.780700 0.041995
24.695799 -13.781199 0.052334
24.710600 -13.781600 0.036826
24.727499 -13.782000 0.041995
24.742300 -13.782499 0.031657
24.759100 -13.782900 0.031657
24.773899 -13.783299 0.036826
24.788700 -13.783800 0.041995
24.805700 -13.784200 0.031657
24.820499 -13.784599 0.041995
24.341299 -13.781300 0.026487
24.364500 -13.781899 0.031657
24.372900 -13.782200 0.052334
24.387699 -13.782700 0.036826
24.404499 -13.783199 0.057503
24.419300 -13.783600 0.036826
24.434000 -13.783999 0.041995
24.448799 -13.784500 0.041995
24.463499 -13.784900 0.047164
24.480400 -13.785399 0.036826
24.495199 -13.785800 0.047164
24.510000 -13.786300 0.047164
24.526800 -13.786799 0.036826
24.541599 -13.787200 0.041995
24.558500 -13.787700 0.041995
24.573200 -13.788099 0.021318
24.587999 -13.788500 0.031657
24.604898 -13.789000 0.031657
24.619699 -13.789400 0.047164
24.634499 -13.789900 0.047164
24.649199 -13.790299 0.057503
24.664000 -13.790700 0.041995
24.680899 -13.791200 0.052334
24.695700 -13.791599 0.031657
24.710499 -13.792100 0.041995
24.727400 -13.792500 0.031657
24.742199 -13.792900 0.057503
24.759100 -13.793400 0.041995
24.773899 -13.793799 0.026487
24.788700 -13.794200 0.047164
24.805599 -13.794700 0.036826
24.820400 -13.795099 0.041995
24.341099 -13.791800 0.031657
24.364300 -13.792299 0.036826
24.372700 -13.792700 0.036826
24.387499 -13.793099 0.036826
24.404299 -13.793600 0.052334
24.419100 -13.794100 0.052334
24.433800 -13.794499 0.041995
24.448599 -13.795000 0.041995
24.465500 -13.795400 0.041995
24.480200 -13.795899 0.057503
24.494999 -13.796300 0.041995
24.509800 -13.796800 0.041995
24.526699 -13.797199 0.041995
24.543499 -13.797700 0.057503
24.558300 -13.798100 0.052334
24.573099 -13.798599 0.052334
24.587900 -13.799000 0.036826
24.604799 -13.799500 0.031657
24.619499 -13.799900 0.036826
24.634300 -13.800300 0.041995
24.649099 -13.800799 0.047164
24.665998 -13.801200 0.041995
24.680799 -13.801700 0.031657
24.695599 -13.802099 0.041995
24.710400 -13.802500 0.047164
24.727299 -13.802999 0.047164
24.742100 -13.803400 0.047164
24.758999 -13.803900 0.047164
24.773800 -13.804299 0.041995
24.788599 -13.804700 0.036826
24.805599 -13.805200 0.036826
24.820400 -13.805599 0.036826
24.340899 -13.802199 0.041995
24.364100 -13.802799 0.036826
24.372499 -13.803200 0.052334
24.387299 -13.803599 0.041995
24.404099 -13.804100 0.052334
24.416800 -13.804500 0.041995
24.433599 -13.804999 0.031657
24.448399 -13.805400 0.036826
24.465300 -13.805900 0.052334
24.480000 -13.806299 0.041995
24.494799 -13.806800 0.047164
24.509600 -13.807199 0.047164
24.526499 -13.807699 0.047164
24.543400 -13.808100 0.036826
24.556099 -13.808599 0.036826
24.570900 -13.809000 0.047164
24.587799 -13.809500 0.047164
24.604599 -13.809899 0.041995
24.619400 -13.810400 0.031657
24.634199 -13.810800 0.026487
24.649000 -13.811199 0.041995
24.665899 -13.811700 0.026487
24.680700 -13.812099 0.026487
24.695499 -13.812599 0.031657
24.712399 -13.813000 0.031657
24.727200 -13.813399 0.036826
24.741999 -13.813900 0.047164
24.758900 -13.814300 0.047164
24.773699 -13.814700 0.041995
24.788500 -13.815200 0.026487
24.803400 -13.815599 0.036826
24.820299 -13.816000 0.041995
24.338499 -13.812699 0.041995
24.363800 -13.813200 0.031657
24.372299 -13.813600 0.041995
24.386999 -13.814099 0.026487
24.403900 -13.814500 0.031657
24.416599 -13.815000 0.036826
24.433399 -13.815400 0.031657
24.448200 -13.815900 0.041995
24.462999 -13.816299 0.041995
24.479898 -13.816800 0.036826
24.494600 -13.817200 0.031657
24.509399 -13.817699 0.041995
24.526299 -13.818100 0.031657
24.543200 -13.818600 0.047164
24.557999 -13.819099 0.041995
24.572800 -13.819500 0.036826
24.587599 -13.819900 0.041995
24.602400 -13.820399 0.047164
24.619299 -13.820800 0.036826
24.633999 -13.821300 0.036826
24.648800 -13.821700 0.031657
24.665699 -13.822200 0.047164
24.680599 -13.822599 0.047164
24.695400 -13.823000 0.047164
24.712299 -13.823500 0.036826
24.727098 -13.823899 0.036826
24.741899 -13.824300 0.036826
24.758799 -13.824800 0.036826
24.773600 -13.825200 0.036826
24.788500 -13.825600 0.036826
24.805399 -13.826099 0.031657
24.820200 -13.826500 0.041995
24.338299 -13.823100 0.041995
24.363600 -13.823700 0.036826
24.372099 -13.824100 0.031657
24.386799 -13.824500 0.047164
24.403700 -13.825000 0.041995
24.416399 -13.825399 0.041995
24.433199 -13.825900 0.041995
24.448000 -13.826300 0.047164
24.462799 -13.826799 0.036826
24.479700 -13.827300 0.026487
24.494499 -13.827700 0.026487
24.509300 -13.828099 0.031657
24.526199 -13.828600 0.031657
24.540998 -13.829000 0.031657
24.555799 -13.829499 0.047164
24.572699 -13.829900 0.031657
24.587399 -13.830400 0.047164
24.604300 -13.830800 0.026487
24.619099 -13.831300 0.026487
24.633900 -13.831699 0.026487
24.648699 -13.832200 0.031657
24.665600 -13.832600 0.036826
24.680399 -13.832999 0.047164
24.695200 -13.833500 0.047164
24.710100 -13.833899 0.031657
24.726999 -13.834399 0.041995
24.741800 -13.834800 0.041995
24.758699 -13.835199 0.031657
24.773499 -13.835700 0.041995
24.788399 -13.836100 0.047164
24.805300 -13.836499 0.047164
24.820099 -13.837000 0.047164
24.340199 -13.833600 0.036826
24.363400 -13.834200 0.036826
24.371799 -13.834499 0.036826
24.386599 -13.835000 0.052334
24.403500 -13.835500 0.041995
24.416199 -13.835899 0.031657
24.433100 -13.836400 0.041995
24.447800 -13.836800 0.052334
24.462599 -13.837199 0.036826
24.477400 -13.837700 0.036826
24.494299 -13.838200 0.021318
24.509100 -13.838599 0.041995
24.525999 -13.839100 0.047164
24.540800 -13.839499 0.031657
24.555599 -13.839900 0.057503
24.572500 -13.840400 0.041995
24.587299 -13.840799 0.031657
24.604198 -13.841300 0.026487
24.618999 -13.841700 0.031657
24.633799 -13.842199 0.031657
24.650700 -13.842600 0.031657
24.665499 -13.843100 0.047164
24.680300 -13.843499 0.041995
24.695099 -13.843900 0.031657
24.709999 -13.844399 0.041995
24.726900 -13.844800 0.041995
24.741699 -13.845200 0.041995
24.758600 -13.845699 0.041995
24.773499 -13.846100 0.057503
24.788300 -13.846600 0.041995
24.805199 -13.847000 0.036826
24.820099 -13.847400 0.021318
24.339899 -13.844100 0.036826
24.363199 -13.844600 0.047164
24.371599 -13.844999 0.041995
24.386400 -13.845400 0.052334
24.403299 -13.845900 0.041995
24.415998 -13.846300 0.031657
24.432899 -13.846800 0.036826
24.447599 -13.847300 0.026487
24.464499 -13.847700 0.031657
24.479300 -13.848200 0.036826
24.494099 -13.848599 0.026487
24.508900 -13.849100 0.036826
24.525799 -13.849500 0.031657
24.540699 -13.849999 0.047164
24.555399 -13.850400 0.052334
24.572399 -13.850900 0.041995
24.587099 -13.851299 0.026487
24.604000 -13.851800 0.047164
24.618799 -13.852200 0.031657
24.633600 -13.852600 0.041995
24.648499 -13.853100 0.036826
24.665400 -13.853499 0.031657
24.680199 -13.854000 0.041995
24.695000 -13.854400 0.031657
24.709799 -13.854799 0.036826
24.726799 -13.855300 0.021318
24.743700 -13.855700 0.036826
24.756399 -13.856100 0.031657
24.773399 -13.856600 0.062672
24.788198 -13.856999 0.057503
24.805199 -13.857500 0.041995
24.820000 -13.857900 0.036826
24.339699 -13.854500 0.041995
24.362900 -13.855100 0.031657
24.371399 -13.855400 0.010980
24.386200 -13.855900 0.036826
24.403099 -13.856400 0.041995
24.415800 -13.856800 0.036826
24.432699 -13.857300 0.036826
24.447399 -13.857699 0.036826
24.464399 -13.858200 0.036826
24.476999 -13.858600 0.041995
24.493999 -13.859099 0.041995
24.510899 -13.859500 0.036826
24.525700 -13.860000 0.041995
24.540499 -13.860399 0.036826
24.557400 -13.860900 0.057503
24.572199 -13.861300 0.041995
24.587000 -13.861799 0.047164
24.603899 -13.862200 0.047164
24.618700 -13.862700 0.052334
24.633499 -13.863100 0.052334
24.648300 -13.863500 0.041995
24.665298 -13.863999 0.031657
24.680099 -13.864400 0.036826
24.694899 -13.864900 0.036826
24.711899 -13.865299 0.036826
24.726700 -13.865700 0.047164
24.741499 -13.866199 0.052334
24.756300 -13.866600 0.047164
24.773300 -13.867000 0.041995
24.788099 -13.867499 0.036826
24.805099 -13.867900 0.047164
24.819899 -13.868299 0.047164
24.339399 -13.865000 0.047164
24.362700 -13.865499 0.041995
24.371199 -13.865900 0.041995
24.386000 -13.866400 0.036826
24.402899 -13.866799 0.036826
24.415499 -13.867200 0.036826
24.432499 -13.867700 0.036826
24.447300 -13.868199 0.036826
24.462099 -13.868600 0.036826
24.479000 -13.869100 0.026487
24.493799 -13.869499 0.031657
24.508600 -13.870000 0.036826
24.525499 -13.870399 0.047164
24.540298 -13.870899 0.031657
24.557199 -13.871300 0.036826
24.571999 -13.871799 0.036826
24.586800 -13.872200 0.036826
24.603699 -13.872700 0.041995
24.618500 -13.873099 0.047164
24.633400 -13.873600 0.036826
24.648199 -13.874000 0.047164
24.665100 -13.874399 0.036826
24.680000 -13.874900 0.052334
24.694799 -13.875299 0.041995
24.709599 -13.875700 0.031657
24.724499 -13.876200 0.041995
24.741400 -13.876599 0.036826
24.758299 -13.877100 0.036826
24.773199 -13.877500 0.036826
24.788000 -13.877900 0.036826
24.802900 -13.878300 0.036826
24.819799 -13.878799 0.036826
24.339199 -13.875400 0.021318
24.362499 -13.875999 0.026487
24.370899 -13.876400 0.031657
24.385700 -13.876800 0.036826
24.402599 -13.877299 0.036826
24.417398 -13.877700 0.026487
24.432199 -13.878200 0.026487
24.447100 -13.878600 0.031657
24.461899 -13.879100 0.041995
24.478800 -13.879499 0.026487
24.493599 -13.880000 0.031657
24.508400 -13.880400 0.031657
24.525299 -13.880899 0.026487
24.540100 -13.881300 0.031657
24.556999 -13.881800 0.036826
24.571800 -13.882199 0.036826
24.586599 -13.882700 0.036826
24.603600 -13.883100 0.041995
24.618399 -13.883599 0.047164
24.633200 -13.884000 0.047164
24.647999 -13.884399 0.036826
24.664999 -13.884900 0.052334
24.679899 -13.885300 0.057503
24.694700 -13.885799 0.031657
24.711699 -13.886200 0.031657
24.726500 -13.886600 0.047164
24.741299 -13.887099 0.031657
24.758299 -13.887500 0.057503
24.773100 -13.888000 0.026487
24.788000 -13.888400 0.041995
24.804899 -13.888800 0.036826
24.819700 -13.889299 0.031657
24.338999 -13.885900 0.041995
24.362299 -13.886399 0.047164
24.370699 -13.886800 0.026487
24.385500 -13.887300 0.036826
24.402399 -13.887700 0.031657
24.417200 -13.888200 0.036826
24.431999 -13.888599 0.041995
24.446899 -13.889100 0.036826
24.461699 -13.889500 0.041995
24.478600 -13.889999 0.036826
24.493399 -13.890400 0.031657
24.508200 -13.890900 0.041995
24.525099 -13.891299 0.031657
24.542099 -13.891800 0.031657
24.556900 -13.892300 0.031657
24.571699 -13.892699 0.036826
24.586500 -13.893100 0.041995
24.603399 -13.893600 0.047164
24.618200 -13.894000 0.047164
24.633099 -13.894500 0.041995
24.647900 -13.894899 0.047164
24.664900 -13.895400 0.041995
24.679699 -13.895800 0.031657
24.696699 -13.896199 0.031657
24.711500 -13.896700 0.047164
24.726398 -13.897099 0.036826
24.741199 -13.897500 0.047164
24.758200 -13.898000 0.036826
24.772999 -13.898399 0.047164
24.787899 -13.898800 0.036826
24.804800 -13.899300 0.031657
24.819700 -13.899699 0.041995
24.338699 -13.896299 0.042036
24.362000 -13.896899 0.042036
24.370499 -13.897300 0.047205
24.385300 -13.897699 0.031697
24.402199 -13.898200 0.026528
24.417000 -13.898600 0.042036
24.431900 -13.899099 0.036866
24.446699 -13.899500 0.026528
24.461500 -13.900000 0.031697
24.478399 -13.900399 0.042036
24.493200 -13.900900 0.036866
24.507999 -13.901299 0.036866
24.525000 -13.901799 0.042036
24.541899 -13.902300 0.042036
24.554600 -13.902699 0.047205
24.571499 -13.903100 0.021359
24.586300 -13.903600 0.026528
24.601099 -13.903999 0.042036
24.618099 -13.904500 0.031697
24.632900 -13.904900 0.031697
24.647799 -13.905299 0.036866
24.662600 -13.905800 0.042036
24.679600 -13.906199 0.042036
24.696600 -13.906699 0.042036
24.709299 -13.907100 0.047205
24.726299 -13.907599 0.042036
24.741100 -13.908000 0.052374
24.755999 -13.908400 0.026528
24.772999 -13.908899 0.042036
24.787800 -13.909300 0.047205
24.802599 -13.909699 0.031697
24.819599 -13.910200 0.042036
24.336399 -13.906799 0.031737
24.361799 -13.907300 0.026568
24.370300 -13.907700 0.026568
24.385099 -13.908199 0.031737
24.401999 -13.908600 0.031737
24.416899 -13.909100 0.036907
24.431700 -13.909500 0.031737
24.446499 -13.910000 0.042076
24.461300 -13.910399 0.042076
24.478199 -13.910900 0.042076
24.493000 -13.911300 0.042076
24.510000 -13.911799 0.042076
24.522699 -13.912200 0.047245
24.539598 -13.912700 0.031737
24.556499 -13.913199 0.042076
24.571299 -13.913600 0.047245
24.586199 -13.914000 0.057584
24.601000 -13.914499 0.036907
24.618000 -13.914900 0.036907
24.632799 -13.915400 0.036907
24.647600 -13.915800 0.042076
24.664598 -13.916300 0.042076
24.679499 -13.916699 0.052414
24.694300 -13.917100 0.031737
24.711300 -13.917600 0.031737
24.726200 -13.917999 0.042076
24.740999 -13.918400 0.031737
24.757999 -13.918900 0.047245
24.772900 -13.919300 0.026568
24.787699 -13.919700 0.036907
24.802599 -13.920199 0.026568
24.819500 -13.920600 0.047245
24.336199 -13.917200 0.042115
24.361599 -13.917800 0.026607
24.370100 -13.918200 0.042115
24.384899 -13.918600 0.036946
24.399700 -13.919100 0.042115
24.416599 -13.919499 0.042115
24.431499 -13.920000 0.042115
24.446299 -13.920400 0.042115
24.461100 -13.920899 0.031777
24.477999 -13.921300 0.042115
24.492899 -13.921800 0.036946
24.509800 -13.922299 0.036946
24.524599 -13.922700 0.052454
24.539400 -13.923100 0.031777
24.556400 -13.923599 0.031777
24.571199 -13.924000 0.031777
24.585999 -13.924500 0.036946
24.600899 -13.924900 0.026607
24.617800 -13.925400 0.042115
24.632700 -13.925799 0.042115
24.649599 -13.926300 0.042115
24.664499 -13.926700 0.042115
24.679399 -13.927099 0.047284
24.694199 -13.927600 0.042115
24.711199 -13.927999 0.031777
24.726099 -13.928499 0.042115
24.740900 -13.928900 0.047284
24.757900 -13.929299 0.047284
24.772799 -13.929800 0.026607
24.787600 -13.930200 0.021438
24.802500 -13.930599 0.042115
24.819500 -13.931100 0.026607
24.337999 -13.927700 0.031817
24.361399 -13.928200 0.036986
24.369799 -13.928599 0.042155
24.384699 -13.929100 0.042155
24.401600 -13.929500 0.036986
24.416399 -13.929999 0.042155
24.431299 -13.930400 0.047325
24.446100 -13.930900 0.026648
24.460899 -13.931299 0.026648
24.477798 -13.931800 0.036986
24.492699 -13.932199 0.052494
24.507500 -13.932699 0.031817
24.524399 -13.933100 0.042155
24.539299 -13.933599 0.036986
24.556200 -13.934099 0.026648
24.570999 -13.934500 0.042155
24.585899 -13.934899 0.031817
24.602798 -13.935400 0.036986
24.617699 -13.935800 0.036986
24.632500 -13.936299 0.036986
24.649500 -13.936700 0.036986
24.662300 -13.937099 0.052494
24.679199 -13.937599 0.031817
24.694099 -13.938000 0.047325
24.711100 -13.938499 0.036986
24.726000 -13.938900 0.031817
24.740799 -13.939300 0.026648
24.757799 -13.939799 0.036986
24.772699 -13.940200 0.031817
24.787498 -13.940599 0.036986
24.804600 -13.941100 0.047325
24.819399 -13.941500 0.036986
24.337799 -13.938100 0.052534
24.361099 -13.938700 0.042196
24.369600 -13.939099 0.031857
24.384399 -13.939500 0.031857
24.399300 -13.940000 0.052534
24.416199 -13.940400 0.052534
24.431000 -13.940900 0.042196
24.445900 -13.941299 0.047365
24.460699 -13.941800 0.047365
24.477600 -13.942200 0.037027
24.492500 -13.942699 0.042196
24.507299 -13.943100 0.037027
24.524300 -13.943600 0.047365
24.539099 -13.943999 0.031857
24.556099 -13.944500 0.047365
24.570900 -13.944900 0.042196
24.585699 -13.945399 0.047365
24.600599 -13.945800 0.047365
24.617599 -13.946300 0.042196
24.632399 -13.946700 0.042196
24.647299 -13.947100 0.042196
24.662100 -13.947599 0.026688
24.679100 -13.948000 0.037027
24.696100 -13.948500 0.021519
24.710999 -13.948899 0.037027
24.725899 -13.949400 0.016350
24.740700 -13.949800 0.031857
24.757700 -13.950200 0.037027
24.772600 -13.950700 0.042196
24.787498 -13.951099 0.042196
24.802299 -13.951500 0.052534
24.819399 -13.952000 0.052534
24.337599 -13.948600 0.052575
24.360899 -13.949100 0.047405
24.369400 -13.949500 0.042236
24.384199 -13.950000 0.047405
24.401199 -13.950399 0.031898
24.415998 -13.950900 0.042236
24.430899 -13.951300 0.042236
24.445700 -13.951799 0.042236
24.460499 -13.952200 0.037067
24.477400 -13.952700 0.047405
24.492300 -13.953099 0.042236
24.509300 -13.953600 0.037067
24.524099 -13.954000 0.042236
24.539000 -13.954499 0.031898
24.555899 -13.954900 0.031898
24.570700 -13.955400 0.047405
24.585600 -13.955800 0.042236
24.600399 -13.956300 0.042236
24.617399 -13.956699 0.047405
24.632299 -13.957200 0.042236
24.647099 -13.957600 0.042236
24.661999 -13.957999 0.037067
24.678999 -13.958500 0.047405
24.695999 -13.958899 0.037067
24.710899 -13.959399 0.047405
24.725698 -13.959800 0.052575
24.740599 -13.960199 0.037067
24.757599 -13.960700 0.031898
24.772499 -13.961100 0.042236
24.787399 -13.961499 0.031898
24.802299 -13.962000 0.047405
24.819300 -13.962399 0.052575
24.337299 -13.959000 0.037106
24.360699 -13.959599 0.037106
24.369099 -13.960000 0.031937
24.383999 -13.960400 0.021598
24.400999 -13.960899 0.042275
24.415800 -13.961300 0.037106
24.430700 -13.961800 0.037106
24.445499 -13.962199 0.031937
24.460299 -13.962700 0.037106
24.477299 -13.963099 0.042275
24.492100 -13.963599 0.042275
24.507000 -13.964000 0.042275
24.524000 -13.964499 0.047445
24.538799 -13.964900 0.037106
24.555700 -13.965400 0.057783
24.568499 -13.965799 0.042275
24.585400 -13.966300 0.047445
24.602400 -13.966700 0.052614
24.617300 -13.967199 0.047445
24.632099 -13.967600 0.037106
24.646999 -13.967999 0.042275
24.664000 -13.968499 0.047445
24.678900 -13.968900 0.042275
24.693699 -13.969399 0.037106
24.708599 -13.969800 0.047445
24.725599 -13.970200 0.047445
24.740499 -13.970699 0.031937
24.757500 -13.971100 0.031937
24.770300 -13.971499 0.026768
24.787300 -13.972000 0.057783
24.804300 -13.972400 0.047445
24.819199 -13.972899 0.047445
24.337099 -13.969500 0.037146
24.360399 -13.969999 0.047485
24.368900 -13.970400 0.042316
24.383799 -13.970799 0.042316
24.400700 -13.971299 0.047485
24.413500 -13.971700 0.037146
24.430500 -13.972199 0.047485
24.445299 -13.972700 0.057824
24.460100 -13.973100 0.047485
24.477098 -13.973599 0.047485
24.491899 -13.974000 0.047485
24.508900 -13.974500 0.052654
24.523800 -13.974899 0.042316
24.538599 -13.975400 0.047485
24.555599 -13.975800 0.047485
24.570400 -13.976299 0.042316
24.585299 -13.976700 0.037146
24.602299 -13.977200 0.037146
24.615000 -13.977600 0.037146
24.632000 -13.978000 0.037146
24.646900 -13.978499 0.052654
24.663898 -13.978900 0.047485
24.678799 -13.979400 0.057824
24.693600 -13.979799 0.031977
24.710600 -13.980300 0.037146
24.725500 -13.980700 0.037146
24.740400 -13.981100 0.037146
24.757399 -13.981600 0.031977
24.772299 -13.981999 0.037146
24.787199 -13.982400 0.037146
24.804300 -13.982900 0.042316
24.819199 -13.983299 0.047485
24.336899 -13.979899 0.032018
24.360199 -13.980499 0.032018
24.368700 -13.980800 0.032018
24.383600 -13.981299 0.032018
24.400499 -13.981800 0.026848
24.413300 -13.982200 0.026848
24.430199 -13.982699 0.026848
24.445099 -13.983100 0.026848
24.459900 -13.983600 0.042356
24.476900 -13.983999 0.026848
24.491800 -13.984500 0.037187
24.506599 -13.984900 0.047525
24.523600 -13.985399 0.021679
24.538500 -13.985800 0.047525
24.553299 -13.986300 0.052695
24.570299 -13.986700 0.037187
24.587299 -13.987200 0.047525
24.602098 -13.987599 0.037187
24.614899 -13.988000 0.032018
24.631899 -13.988500 0.042356
24.648899 -13.988999 0.037187
24.663799 -13.989400 0.037187
24.678600 -13.989799 0.042356
24.693499 -13.990200 0.042356
24.710499 -13.990700 0.037187
24.725399 -13.991099 0.042356
